Zip_Code,Type,Common Cities,County,Lat,Long,City,Timezone,Daylight_savings_time_flag
93062,PO Box,Simi Valley,Ventura,34.032383,-119.1343,Simi Valley,-8,1
93063,Standard,"Simi Valley, Santa Susana",Ventura,34.279343,-118.69607,Simi Valley,-8,1
93064,Unique,"Brandeis, Simi Valley",Ventura,34.258203,-118.710724,Brandeis,-8,1
93065,Standard,Simi Valley,Ventura,34.265003,-118.77177,Simi Valley,-8,1
93066,Standard,Somis,Ventura,34.287679,-119.02059,Somis,-8,1
93067,PO Box,Summerland,Santa Barbara,34.421895,-119.60084,Summerland,-8,1
93093,Standard,Simi Valley,Ventura,34.032383,-119.1343,Simi Valley,-8,1
93094,PO Box,Simi Valley,Ventura,34.032383,-119.1343,Simi Valley,-8,1
93099,Unique,Simi Valley,Ventura,34.032383,-119.1343,Simi Valley,-8,1
93101,Standard,Santa Barbara,Santa Barbara,34.420163,-119.7065,Santa Barbara,-8,1
93102,PO Box,Santa Barbara,Santa Barbara,34.262834,-119.848555,Santa Barbara,-8,1
93103,Standard,Santa Barbara,Santa Barbara,34.428191,-119.68412,Santa Barbara,-8,1
93105,Standard,Santa Barbara,Santa Barbara,34.44005,-119.75496,Santa Barbara,-8,1
93106,Unique,"Santa Barbara, Ucsb, Univ Of Cal Santa Barbara",Santa Barbara,34.432896,-119.837072,Santa Barbara,-8,1
93107,PO Box,Santa Barbara,Santa Barbara,34.421795,-119.863722,Santa Barbara,-8,1
93108,Standard,"Santa Barbara, Montecito",Santa Barbara,34.433687,-119.63184,Santa Barbara,-8,1
93109,Standard,Santa Barbara,Santa Barbara,34.40323,-119.72069,Santa Barbara,-8,1
93110,Standard,"Santa Barbara, Goleta",Santa Barbara,34.439579,-119.76788,Santa Barbara,-8,1
93111,Standard,"Santa Barbara, Goleta",Santa Barbara,34.443529,-119.80297,Santa Barbara,-8,1
93116,PO Box,"Goleta, Santa Barbara",Santa Barbara,34.262834,-119.848555,Goleta,-8,1
93117,Standard,"Goleta, Gaviota, Isla Vista, Santa Barbara",Santa Barbara,34.443746,-119.94215,Goleta,-8,1
93118,PO Box,"Goleta, Santa Barbara",Santa Barbara,34.262834,-119.848555,Goleta,-8,1
93120,PO Box,Santa Barbara,Santa Barbara,34.262834,-119.848555,Santa Barbara,-8,1
93121,PO Box,Santa Barbara,Santa Barbara,34.262834,-119.848555,Santa Barbara,-8,1
93130,PO Box,Santa Barbara,Santa Barbara,34.262834,-119.848555,Santa Barbara,-8,1
93140,PO Box,Santa Barbara,Santa Barbara,34.262834,-119.848555,Santa Barbara,-8,1
93150,PO Box,"Santa Barbara, Montecito",Santa Barbara,34.262834,-119.848555,Santa Barbara,-8,1
93160,PO Box,Santa Barbara,Santa Barbara,34.262834,-119.848555,Santa Barbara,-8,1
93190,PO Box,Santa Barbara,Santa Barbara,34.262834,-119.848555,Santa Barbara,-8,1
93199,Unique,"Goleta, Santa Barbara",Santa Barbara,34.262834,-119.848555,Goleta,-8,1
93201,PO Box,Alpaugh,Tulare,35.889586,-119.49352,Alpaugh,-8,1
93202,Standard,Armona,Kings,36.311439,-119.70823,Armona,-8,1
93203,Standard,"Arvin, Di Giorgio",Kern,35.161923,-118.84655,Arvin,-8,1
93204,Standard,Avenal,Kings,35.930766,-120.10057,Avenal,-8,1
93205,Standard,Bodfish,Kern,35.576134,-118.46745,Bodfish,-8,1
93206,Standard,Buttonwillow,Kern,35.37825,-119.41664,Buttonwillow,-8,1
93207,Standard,"California Hot Springs, Calif Hot Spg",Tulare,35.87137,-118.6821,California Hot Springs,-8,1
93208,PO Box,"Camp Nelson, Springville",Tulare,36.062748,-118.60663,Camp Nelson,-8,1
93210,Standard,Coalinga,Fresno,36.194736,-120.30865,Coalinga,-8,1
93212,Standard,Corcoran,Kings,36.085342,-119.5548,Corcoran,-8,1
93215,Standard,Delano,Kern,35.774967,-119.23371,Delano,-8,1
93216,PO Box,Delano,Kern,35.771876,-119.26984,Delano,-8,1
93218,PO Box,Ducor,Tulare,35.842485,-119.01483,Ducor,-8,1
93219,Standard,Earlimart,Tulare,35.87368,-119.26362,Earlimart,-8,1
93220,PO Box,Edison,Kern,35.357018,-118.810069,Edison,-8,1
93221,Standard,Exeter,Tulare,36.304696,-119.11383,Exeter,-8,1
93222,PO Box,"Pine Mountain Club, Frazier Park, Pine Mtn Clb",Kern,34.850984,-119.16626,Frazier Park,-8,1
93223,Standard,Farmersville,Tulare,36.300574,-119.20552,Farmersville,-8,1
93224,Standard,Fellows,Kern,35.202535,-119.56093,Fellows,-8,1
93225,Standard,Frazier Park,Kern,34.815266,-119.00404,Frazier Park,-8,1
93226,Standard,Glennville,Kern,35.727428,-118.72424,Glennville,-8,1
93227,PO Box,Goshen,Tulare,36.357151,-119.425371,Goshen,-8,1
93230,Standard,Hanford,Kings,36.327063,-119.6451,Hanford,-8,1
93232,PO Box,Hanford,Kings,36.138861,-119.894727,Hanford,-8,1
93234,Standard,Huron,Fresno,36.209815,-120.0847,Huron,-8,1
93235,Standard,Ivanhoe,Tulare,36.387879,-119.21908,Ivanhoe,-8,1
93237,PO Box,Kaweah,Tulare,36.472713,-118.902899,Kaweah,-8,1
93238,Standard,Kernville,Kern,35.784367,-118.43769,Kernville,-8,1
93239,Standard,"Kettleman City, Kettleman Cty",Kings,36.015318,-120.00772,Kettleman City,-8,1
93240,Standard,"Lake Isabella, Mountain Mesa",Kern,35.617148,-118.45299,Lake Isabella,-8,1
93241,Standard,Lamont,Kern,35.256873,-118.91325,Lamont,-8,1
93242,Standard,Laton,Fresno,36.43465,-119.71753,Laton,-8,1
93243,Standard,"Lebec, Gorman",Kern,34.851405,-118.87993,Lebec,-8,1
93244,Standard,Lemon Cove,Tulare,36.417743,-119.00457,Lemon Cove,-8,1
93245,Standard,Lemoore,Kings,36.312075,-119.80349,Lemoore,-8,1
93246,Unique,"Lemoore, Lemoore Nas, Lemoore Naval Air Station",Kings,36.138861,-119.894727,Lemoore,-8,1
93247,Standard,Lindsay,Tulare,36.201983,-119.08589,Lindsay,-8,1
93249,Standard,Lost Hills,Kern,35.689717,-119.91961,Lost Hills,-8,1
93250,Standard,Mc Farland,Kern,35.670747,-119.21336,McFarland,-8,1
93251,Standard,Mc Kittrick,Kern,35.364749,-119.70242,McKittrick,-8,1
93252,Standard,Maricopa,Kern,35.040362,-119.41514,Maricopa,-8,1
93254,Standard,"New Cuyama, Cuyama",Santa Barbara,34.956385,-119.74696,New Cuyama,-8,1
93255,Standard,Onyx,Kern,35.666835,-118.01701,Onyx,-8,1
93256,Standard,Pixley,Tulare,35.957119,-119.31287,Pixley,-8,1
93257,Standard,"Porterville, Poplar, Woodville",Tulare,36.055121,-119.01595,Porterville,-8,1
93258,PO Box,Porterville,Tulare,36.033126,-119.007265,Porterville,-8,1
93260,Standard,Posey,Tulare,35.846291,-118.63298,Posey,-8,1
93261,PO Box,Richgrove,Tulare,35.801627,-119.11699,Richgrove,-8,1
93262,Standard,"Sequoia National Park, Seq Natl Pk",Tulare,36.596251,-118.73425,Sequoia National Park,-8,1
93263,Standard,Shafter,Kern,35.490517,-119.26495,Shafter,-8,1
93265,Standard,Springville,Tulare,36.150892,-118.76204,Springville,-8,1
93266,Standard,Stratford,Kings,36.177361,-119.82042,Stratford,-8,1
93267,Standard,Strathmore,Tulare,36.141864,-119.09411,Strathmore,-8,1
93268,Standard,Taft,Kern,35.162776,-119.4303,Taft,-8,1
93270,Standard,Terra Bella,Tulare,35.94901,-119.03742,Terra Bella,-8,1
93271,Standard,Three Rivers,Tulare,36.431565,-118.86296,Three Rivers,-8,1
93272,Standard,Tipton,Tulare,36.059363,-119.32025,Tipton,-8,1
